sets,artist,venue,month,day,year,song_num
Underneath Your Clothes,Shakira,"SAP Center at San Jose, San Jose, CA, USA",Sep,6,2018,7
Me enamoré,Shakira,"SAP Center at San Jose, San Jose, CA, USA",Sep,6,2018,8
Inevitable,Shakira,"SAP Center at San Jose, San Jose, CA, USA",Sep,6,2018,9
Chantaje,Shakira,"SAP Center at San Jose, San Jose, CA, USA",Sep,6,2018,10
"Whenever, Wherever",Shakira,"SAP Center at San Jose, San Jose, CA, USA",Sep,6,2018,11
Tú,Shakira,"SAP Center at San Jose, San Jose, CA, USA",Sep,6,2018,12
Amarillo,Shakira,"SAP Center at San Jose, San Jose, CA, USA",Sep,6,2018,13
La tortura,Shakira,"SAP Center at San Jose, San Jose, CA, USA",Sep,6,2018,14
Antología,Shakira,"SAP Center at San Jose, San Jose, CA, USA",Sep,6,2018,15
Can't Remember to Forget You,Shakira,"SAP Center at San Jose, San Jose, CA, USA",Sep,6,2018,16
Loca / Rabiosa,Shakira,"SAP Center at San Jose, San Jose, CA, USA",Sep,6,2018,17
Bicicleta Interlude,Shakira,"SAP Center at San Jose, San Jose, CA, USA",Sep,6,2018,18
La La La (Brazil 2014),Shakira,"SAP Center at San Jose, San Jose, CA, USA",Sep,6,2018,19
Waka Waka (This Time for Africa),Shakira,"SAP Center at San Jose, San Jose, CA, USA",Sep,6,2018,20
Toneladas,Shakira,"SAP Center at San Jose, San Jose, CA, USA",Sep,6,2018,21
Hips Don't Lie,Shakira,"SAP Center at San Jose, San Jose, CA, USA",Sep,6,2018,22
La bicicleta,Shakira,"SAP Center at San Jose, San Jose, CA, USA",Sep,6,2018,23
Estoy aquí / ¿Dónde estás corazón?,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,1
She Wolf,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,2
Si te vas,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,3
Nada,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,4
Perro fiel,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,5
Underneath Your Clothes,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,6
Me enamoré,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,7
Inevitable,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,8
Chantaje,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,9
"Whenever, Wherever",Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,10
Tú,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,11
Amarillo,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,12
La tortura,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,13
Antología,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,14
Can't Remember to Forget You,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,15
Loca / Rabiosa,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,16
La La La (Brazil 2014),Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,17
Waka Waka (This Time for Africa),Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,18
Toneladas,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,19
Hips Don't Lie,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,20
La bicicleta,Shakira,"Valley View Casino Center, San Diego, CA, USA",Sep,5,2018,21
Estoy aquí / ¿Dónde estás corazón?,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,1
She Wolf,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,2
Si te vas,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,3
Nada,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,4
Perro fiel,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,5
Underneath Your Clothes,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,6
Me enamoré,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,7
Inevitable,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,8
Chantaje,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,9
Despedida,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,10
"Whenever, Wherever",Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,11
Tú,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,12
Amarillo,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,13
La tortura,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,14
Antología,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,15
Can't Remember to Forget You,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,16
Loca / Rabiosa,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,17
Bicicleta Interlude,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,18
La La La (Brazil 2014),Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,19
Waka Waka (This Time for Africa),Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,20
Toneladas,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,21
Hips Don't Lie,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,22
La bicicleta,Shakira,"The Forum, Inglewood, CA, USA",Sep,3,2018,23
Estoy aquí / ¿Dónde estás corazón?,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,1
She Wolf,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,2
Si te vas,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,3
Nada,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,4
Perro fiel,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,5
Underneath Your Clothes,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,6
Me enamoré,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,7
Inevitable,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,8
Chantaje,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,9
"Whenever, Wherever",Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,10
Tú,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,11
Amarillo,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,12
La tortura,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,13
Antología,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,14
Can't Remember to Forget You,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,15
Loca / Rabiosa,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,16
La La La (Brazil 2014),Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,17
Waka Waka (This Time for Africa),Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,18
Toneladas,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,19
Hips Don't Lie,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,20
La bicicleta,Shakira,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,1,2018,21
Estoy aquí / ¿Dónde estás corazón?,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,1
She Wolf,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,2
Si te vas,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,3
Nada,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,4
Perro fiel,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,5
Underneath Your Clothes,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,6
Me enamoré,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,7
Inevitable,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,8
Chantaje,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,9
"Whenever, Wherever",Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,10
Tú,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,11
Amarillo,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,12
La tortura,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,13
Antología,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,14
Can't Remember to Forget You,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,15
Loca / Rabiosa,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,16
La La La (Brazil 2014),Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,17
Waka Waka (This Time for Africa),Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,18
Toneladas,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,19
Hips Don't Lie,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,20
La bicicleta,Shakira,"Honda Center, Anaheim, CA, USA",Aug,31,2018,21
Estoy aquí / ¿Dónde estás corazón?,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,1
She Wolf,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,2
Si te vas,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,3
Nada,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,4
Perro fiel,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,5
Underneath Your Clothes,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,6
Me enamoré,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,7
Inevitable,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,8
Chantaje,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,9
"Whenever, Wherever",Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,10
Tú,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,11
Amarillo,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,12
La tortura,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,13
Antología,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,14
Can't Remember to Forget You,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,15
Loca / Rabiosa,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,16
Bicicleta Interlude,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,17
La La La (Brazil 2014),Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,18
Waka Waka (This Time for Africa),Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,19
Toneladas,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,20
Hips Don't Lie,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,21
La bicicleta,Shakira,"The Forum, Inglewood, CA, USA",Aug,28,2018,22
Estoy aquí / ¿Dónde estás corazón?,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,1
She Wolf,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,2
Si te vas,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,3
Nada,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,4
Perro fiel,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,5
Underneath Your Clothes,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,6
Me enamoré,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,7
Inevitable,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,8
Chantaje,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,9
"Whenever, Wherever",Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,10
Tú,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,11
Amarillo,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,12
La tortura,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,13
Antología,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,14
Can't Remember to Forget You,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,15
Loca / Rabiosa,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,16
Bicicleta Interlude,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,17
La La La (Brazil 2014),Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,18
Waka Waka (This Time for Africa),Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,19
Toneladas,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,20
Hips Don't Lie,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,21
La bicicleta,Shakira,"Talking Stick Resort Arena, Phoenix, AZ, USA",Aug,26,2018,22
Estoy aquí / ¿Dónde estás corazón?,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,1
She Wolf,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,2
Si te vas,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,3
Nada,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,4
Perro fiel,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,5
Underneath Your Clothes,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,6
Me enamoré,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,7
Inevitable,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,8
Chantaje,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,9
"Whenever, Wherever",Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,10
Tú,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,11
Amarillo,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,12
La tortura,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,13
Antología,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,14
Can't Remember to Forget You,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,15
Loca / Rabiosa,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,16
Bicicleta Interlude,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,17
La La La (Brazil 2014),Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,18
Waka Waka (This Time for Africa),Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,19
Toneladas,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,20
Hips Don't Lie,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,21
La bicicleta,Shakira,"AT&T Center, San Antonio, TX, USA",Aug,24,2018,22
Estoy aquí / ¿Dónde estás corazón?,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,1
She Wolf,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,2
Si te vas,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,3
Nada,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,4
Perro fiel,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,5
Underneath Your Clothes,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,6
Me enamoré,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,7
Inevitable,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,8
Chantaje,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,9
"Whenever, Wherever",Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,10
Tú,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,11
Amarillo,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,12
La tortura,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,13
Antología,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,14
Can't Remember to Forget You,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,15
Loca / Rabiosa,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,16
Bicicleta Interlude,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,17
La La La (Brazil 2014),Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,18
Waka Waka (This Time for Africa),Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,19
Toneladas,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,20
Hips Don't Lie,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,21
La bicicleta,Shakira,"Toyota Center, Houston, TX, USA",Aug,22,2018,22
Estoy aquí / ¿Dónde estás corazón?,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,1
She Wolf,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,2
Si te vas,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,3
Nada,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,4
Perro fiel,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,5
Underneath Your Clothes,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,6
Me enamoré,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,7
Inevitable,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,8
Chantaje,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,9
"Whenever, Wherever",Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,10
Tú,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,11
Amarillo,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,12
La tortura,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,13
Antología,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,14
Can't Remember to Forget You,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,15
Loca / Rabiosa,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,16
Bicicleta Interlude,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,17
La La La (Brazil 2014),Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,18
Waka Waka (This Time for Africa),Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,19
Toneladas,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,20
Hips Don't Lie,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,21
La bicicleta,Shakira,"American Airlines Center, Dallas, TX, USA",Aug,21,2018,22
Estoy aquí / ¿Dónde estás corazón?,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,1
She Wolf,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,2
Si te vas,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,3
Nada,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,4
Perro fiel,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,5
Underneath Your Clothes,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,6
Me enamoré,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,7
Inevitable,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,8
Chantaje,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,9
"Whenever, Wherever",Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,10
Tú,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,11
Amarillo,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,12
La tortura,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,13
Antología,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,14
Can't Remember to Forget You,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,15
Loca / Rabiosa,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,16
Bicicleta Interlude,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,17
La La La (Brazil 2014),Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,18
Waka Waka (This Time for Africa),Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,19
Toneladas,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,20
Hips Don't Lie,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,21
La bicicleta,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,18,2018,22
Estoy aquí / ¿Dónde estás corazón?,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,1
She Wolf,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,2
Si te vas,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,3
Nada,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,4
Perro fiel,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,5
Underneath Your Clothes,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,6
Me enamoré,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,7
Inevitable,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,8
Chantaje,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,9
"Whenever, Wherever",Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,10
Tú,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,11
Amarillo,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,12
La tortura,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,13
Antología,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,14
Can't Remember to Forget You,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,15
Loca / Rabiosa,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,16
Bicicleta Interlude,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,17
La La La (Brazil 2014),Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,18
Waka Waka (This Time for Africa),Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,19
Toneladas,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,20
Hips Don't Lie,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,21
La bicicleta,Shakira,"American Airlines Arena, Miami, FL, USA",Aug,17,2018,22
Estoy aquí / ¿Dónde estás corazón?,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,1
She Wolf,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,2
Si te vas,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,3
Nada,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,4
Perro fiel,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,5
Underneath Your Clothes,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,6
Me enamoré,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,7
Inevitable,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,8
Chantaje,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,9
"Whenever, Wherever",Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,10
Tú,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,11
Amarillo,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,12
La tortura,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,13
Antología,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,14
Can't Remember to Forget You,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,15
Loca / Rabiosa,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,16
Bicicleta Interlude,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,17
La La La (Brazil 2014),Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,18
Waka Waka (This Time for Africa),Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,19
Toneladas,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,20
Hips Don't Lie,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,21
La bicicleta,Shakira,"BB&T Center, Sunrise, FL, USA",Aug,15,2018,22
