sets,artist,venue,month,day,year,song_num
Never Satisfied,Jennifer Lopez,"Central Park SummerStage, New York, NY, USA",Jun,20,2014,5
First Love,Jennifer Lopez,"Universal Studios, Orlando, FL, USA",Jun,16,2014,1
Get Right,Jennifer Lopez,"Toyota Park, Bridgeview, IL, USA",Jun,14,2014,1
I'm Real / Ain't It Funny,Jennifer Lopez,"Toyota Park, Bridgeview, IL, USA",Jun,14,2014,2
I Luh Ya Papi,Jennifer Lopez,"Toyota Park, Bridgeview, IL, USA",Jun,14,2014,3
Booty,Jennifer Lopez,"Toyota Park, Bridgeview, IL, USA",Jun,14,2014,4
Acting Like That,Jennifer Lopez,"Toyota Park, Bridgeview, IL, USA",Jun,14,2014,5
First Love,Jennifer Lopez,"Toyota Park, Bridgeview, IL, USA",Jun,14,2014,6
On the Floor,Jennifer Lopez,"Toyota Park, Bridgeview, IL, USA",Jun,14,2014,7
Jenny From the Block,Jennifer Lopez,"Toyota Park, Bridgeview, IL, USA",Jun,14,2014,8
First Love,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,1
Love Don't Cost a Thing,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,2
Ain't It Funny,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,3
I'm Real,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,4
I Luh Ya Papi,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,5
Get Right,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,6
Booty,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,7
Lean Back,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,8
Stressin',Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,9
Girls,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,10
I'm Into You,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,11
Waiting for Tonight,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,12
Do You Know Where You're Going To,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,13
My Man,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,14
No me queda más,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,15
Let's Get Loud,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,16
Goin' In,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,17
Dance Again,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,18
On the Floor,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,19
Jenny From the Block,Jennifer Lopez,"Pelham Bay Park, New York, NY, USA",Jun,4,2014,20
Get Right,Jennifer Lopez,"Xfinity Center, Mansfield, MA, USA",May,31,2014,1
I'm Real / Ain't It Funny,Jennifer Lopez,"Xfinity Center, Mansfield, MA, USA",May,31,2014,2
I Luh Ya Papi,Jennifer Lopez,"Xfinity Center, Mansfield, MA, USA",May,31,2014,3
Booty,Jennifer Lopez,"Xfinity Center, Mansfield, MA, USA",May,31,2014,4
First Love,Jennifer Lopez,"Xfinity Center, Mansfield, MA, USA",May,31,2014,5
On the Floor,Jennifer Lopez,"Xfinity Center, Mansfield, MA, USA",May,31,2014,6
Get Right,Jennifer Lopez,"Xfinity Center, Mansfield, MA, USA",May,30,2014,1
I'm Real / Ain't It Funny,Jennifer Lopez,"Xfinity Center, Mansfield, MA, USA",May,30,2014,2
I Luh Ya Papi,Jennifer Lopez,"Xfinity Center, Mansfield, MA, USA",May,30,2014,3
First Love,Jennifer Lopez,"Xfinity Center, Mansfield, MA, USA",May,30,2014,4
Jenny From the Block,Jennifer Lopez,"Xfinity Center, Mansfield, MA, USA",May,30,2014,5
True Colors,Jennifer Lopez,"NOKIA Theatre L.A. LIVE, Los Angeles, CA, USA",May,20,2014,1
Go Your Own Way,Jennifer Lopez,"NOKIA Theatre L.A. LIVE, Los Angeles, CA, USA",May,20,2014,2
First Love,Jennifer Lopez,"NOKIA Theatre L.A. LIVE, Los Angeles, CA, USA",May,20,2014,3
First Love,Jennifer Lopez,"MGM Grand Garden Arena, Las Vegas, NV, USA",May,18,2014,1
Get Right,Jennifer Lopez,"Honda Center, Anaheim, CA, USA",May,17,2014,1
I'm Real / Ain't It Funny,Jennifer Lopez,"Honda Center, Anaheim, CA, USA",May,17,2014,2
Booty,Jennifer Lopez,"Honda Center, Anaheim, CA, USA",May,17,2014,3
I Luh Ya Papi,Jennifer Lopez,"Honda Center, Anaheim, CA, USA",May,17,2014,4
Jenny From the Block,Jennifer Lopez,"Honda Center, Anaheim, CA, USA",May,17,2014,5
Jenny From the Block,Jennifer Lopez,"Meydan Racecourse, Dubai, United Arab Emirates",Mar,29,2014,1
I'm Real / Ain't It Funny,Jennifer Lopez,"Meydan Racecourse, Dubai, United Arab Emirates",Mar,29,2014,2
I Luh Ya Papi,Jennifer Lopez,"Meydan Racecourse, Dubai, United Arab Emirates",Mar,29,2014,3
Get Right,Jennifer Lopez,"Meydan Racecourse, Dubai, United Arab Emirates",Mar,29,2014,4
Love Don't Cost a Thing,Jennifer Lopez,"Meydan Racecourse, Dubai, United Arab Emirates",Mar,29,2014,5
Do It Well,Jennifer Lopez,"Meydan Racecourse, Dubai, United Arab Emirates",Mar,29,2014,6
Girls,Jennifer Lopez,"Meydan Racecourse, Dubai, United Arab Emirates",Mar,29,2014,7
If You Had My Love,Jennifer Lopez,"Meydan Racecourse, Dubai, United Arab Emirates",Mar,29,2014,8
Waiting for Tonight,Jennifer Lopez,"Meydan Racecourse, Dubai, United Arab Emirates",Mar,29,2014,9
Never Satisfied,Jennifer Lopez,"Meydan Racecourse, Dubai, United Arab Emirates",Mar,29,2014,10
Goin' In,Jennifer Lopez,"Meydan Racecourse, Dubai, United Arab Emirates",Mar,29,2014,11
Live It Up,Jennifer Lopez,"Meydan Racecourse, Dubai, United Arab Emirates",Mar,29,2014,12
Dance Again,Jennifer Lopez,"Meydan Racecourse, Dubai, United Arab Emirates",Mar,29,2014,13
On the Floor,Jennifer Lopez,"Meydan Racecourse, Dubai, United Arab Emirates",Mar,29,2014,14
Let's Get Loud,Jennifer Lopez,"Meydan Racecourse, Dubai, United Arab Emirates",Mar,29,2014,15
I Luh Ya Papi,Jennifer Lopez,"American Idol, Los Angeles, CA, USA",Mar,20,2014,1
Quimbara / Bemba colorá / La vida es un carnaval,Jennifer Lopez,"NOKIA Theatre L.A. LIVE, Los Angeles, CA, USA",Nov,24,2013,1
Jenny From the Block,Jennifer Lopez,"Staples Center, Los Angeles, CA, USA",Aug,24,2013,1
On the Floor,Jennifer Lopez,"BankUnited Center, Coral Gables, FL, USA",Jul,18,2013,1
Dance Again,Jennifer Lopez,"BankUnited Center, Coral Gables, FL, USA",Jul,18,2013,2
Live It Up,Jennifer Lopez,"BankUnited Center, Coral Gables, FL, USA",Jul,18,2013,3
Get Right,Jennifer Lopez,"Hyde Park, London, England",Jul,14,2013,1
Love Don't Cost a Thing,Jennifer Lopez,"Hyde Park, London, England",Jul,14,2013,2
I'm Into You,Jennifer Lopez,"Hyde Park, London, England",Jul,14,2013,3
Waiting for Tonight,Jennifer Lopez,"Hyde Park, London, England",Jul,14,2013,4
Goin' In,Jennifer Lopez,"Hyde Park, London, England",Jul,14,2013,5
I'm Real / All I Have / Ain't It Funny,Jennifer Lopez,"Hyde Park, London, England",Jul,14,2013,6
Jenny From the Block,Jennifer Lopez,"Hyde Park, London, England",Jul,14,2013,7
Let's Get Loud,Jennifer Lopez,"Hyde Park, London, England",Jul,14,2013,8
Papi,Jennifer Lopez,"Hyde Park, London, England",Jul,14,2013,9
On the Floor,Jennifer Lopez,"Hyde Park, London, England",Jul,14,2013,10
Dance Again,Jennifer Lopez,"Hyde Park, London, England",Jul,14,2013,11
Live It Up,Jennifer Lopez,"Hyde Park, London, England",Jul,14,2013,12
Live It Up,Jennifer Lopez,"Hollywood Bowl, Los Angeles, CA, USA",Jun,18,2013,1
Live It Up,Jennifer Lopez,"Twickenham Stadium, Twickenham, England",Jun,1,2013,1
Get Right,Jennifer Lopez,"Twickenham Stadium, Twickenham, England",Jun,1,2013,2
Love Don't Cost a Thing,Jennifer Lopez,"Twickenham Stadium, Twickenham, England",Jun,1,2013,3
Jenny From the Block,Jennifer Lopez,"Twickenham Stadium, Twickenham, England",Jun,1,2013,4
Hold It Don't Drop It,Jennifer Lopez,"Twickenham Stadium, Twickenham, England",Jun,1,2013,5
Come Together,Jennifer Lopez,"Twickenham Stadium, Twickenham, England",Jun,1,2013,6
On the Floor,Jennifer Lopez,"Twickenham Stadium, Twickenham, England",Jun,1,2013,7
Live It Up,Jennifer Lopez,"Britain's Got Talent, London, England",May,27,2013,1
Live It Up,Jennifer Lopez,"MGM Grand Garden Arena, Las Vegas, NV, USA",May,19,2013,1
Live It Up,Jennifer Lopez,"NOKIA Theatre L.A. LIVE, Los Angeles, CA, USA",May,16,2013,1
Get Right,Jennifer Lopez,"JW Marriott Desert Ridge Resort, Phoenix, AZ, USA",Mar,23,2013,1
Love Don't Cost a Thing,Jennifer Lopez,"JW Marriott Desert Ridge Resort, Phoenix, AZ, USA",Mar,23,2013,2
Waiting for Tonight,Jennifer Lopez,"JW Marriott Desert Ridge Resort, Phoenix, AZ, USA",Mar,23,2013,3
Let's Get Loud,Jennifer Lopez,"JW Marriott Desert Ridge Resort, Phoenix, AZ, USA",Mar,23,2013,4
Papi,Jennifer Lopez,"JW Marriott Desert Ridge Resort, Phoenix, AZ, USA",Mar,23,2013,5
On the Floor,Jennifer Lopez,"JW Marriott Desert Ridge Resort, Phoenix, AZ, USA",Mar,23,2013,6
Get Right,Jennifer Lopez,"Kyocera Dome, Osaka, Japan",Feb,3,2013,1
Love Don't Cost a Thing,Jennifer Lopez,"Kyocera Dome, Osaka, Japan",Feb,3,2013,2
I'm Into You,Jennifer Lopez,"Kyocera Dome, Osaka, Japan",Feb,3,2013,3
Waiting for Tonight,Jennifer Lopez,"Kyocera Dome, Osaka, Japan",Feb,3,2013,4
Goin' In,Jennifer Lopez,"Kyocera Dome, Osaka, Japan",Feb,3,2013,5
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Kyocera Dome, Osaka, Japan",Feb,3,2013,6
Jenny From the Block,Jennifer Lopez,"Kyocera Dome, Osaka, Japan",Feb,3,2013,7
Hold It Don't Drop It,Jennifer Lopez,"Kyocera Dome, Osaka, Japan",Feb,3,2013,8
If You Had My Love,Jennifer Lopez,"Kyocera Dome, Osaka, Japan",Feb,3,2013,9
Until It Beats No More,Jennifer Lopez,"Kyocera Dome, Osaka, Japan",Feb,3,2013,10
Let's Get Loud,Jennifer Lopez,"Kyocera Dome, Osaka, Japan",Feb,3,2013,11
Papi,Jennifer Lopez,"Kyocera Dome, Osaka, Japan",Feb,3,2013,12
On the Floor,Jennifer Lopez,"Kyocera Dome, Osaka, Japan",Feb,3,2013,13
Dance Again,Jennifer Lopez,"Kyocera Dome, Osaka, Japan",Feb,3,2013,14
Get Right,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,22,2012,1
Love Don't Cost a Thing,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,22,2012,2
I'm Into You,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,22,2012,3
Waiting for Tonight,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,22,2012,4
Goin' In,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,22,2012,5
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,22,2012,6
Jenny From the Block,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,22,2012,7
Hold It Don't Drop It,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,22,2012,8
If You Had My Love,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,22,2012,9
Until It Beats No More,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,22,2012,10
Let's Get Loud,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,22,2012,11
Papi,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,22,2012,12
On the Floor,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,22,2012,13
Dance Again,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,22,2012,14
Follow the Leader,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,22,2012,15
Get Right,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,21,2012,1
Love Don't Cost a Thing,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,21,2012,2
I'm Into You,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,21,2012,3
Waiting for Tonight,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,21,2012,4
Goin' In,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,21,2012,5
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,21,2012,6
Jenny From the Block,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,21,2012,7
Hold It Don't Drop It,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,21,2012,8
If You Had My Love,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,21,2012,9
No me ames,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,21,2012,10
Until It Beats No More,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,21,2012,11
Let's Get Loud,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,21,2012,12
Papi,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,21,2012,13
On the Floor,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,21,2012,14
Dance Again,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,21,2012,15
Follow the Leader,Jennifer Lopez,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Dec,21,2012,16
Get Right,Jennifer Lopez,"Brisbane Entertainment Centre, Brisbane, Australia",Dec,18,2012,1
Love Don't Cost a Thing,Jennifer Lopez,"Brisbane Entertainment Centre, Brisbane, Australia",Dec,18,2012,2
I'm Into You,Jennifer Lopez,"Brisbane Entertainment Centre, Brisbane, Australia",Dec,18,2012,3
Waiting for Tonight,Jennifer Lopez,"Brisbane Entertainment Centre, Brisbane, Australia",Dec,18,2012,4
Goin' In,Jennifer Lopez,"Brisbane Entertainment Centre, Brisbane, Australia",Dec,18,2012,5
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Brisbane Entertainment Centre, Brisbane, Australia",Dec,18,2012,6
Jenny From the Block,Jennifer Lopez,"Brisbane Entertainment Centre, Brisbane, Australia",Dec,18,2012,7
Hold It Don't Drop It,Jennifer Lopez,"Brisbane Entertainment Centre, Brisbane, Australia",Dec,18,2012,8
If You Had My Love,Jennifer Lopez,"Brisbane Entertainment Centre, Brisbane, Australia",Dec,18,2012,9
Until It Beats No More,Jennifer Lopez,"Brisbane Entertainment Centre, Brisbane, Australia",Dec,18,2012,10
Let's Get Loud,Jennifer Lopez,"Brisbane Entertainment Centre, Brisbane, Australia",Dec,18,2012,11
Papi,Jennifer Lopez,"Brisbane Entertainment Centre, Brisbane, Australia",Dec,18,2012,12
On the Floor,Jennifer Lopez,"Brisbane Entertainment Centre, Brisbane, Australia",Dec,18,2012,13
Dance Again,Jennifer Lopez,"Brisbane Entertainment Centre, Brisbane, Australia",Dec,18,2012,14
Get Right,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,15,2012,1
Love Don't Cost a Thing,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,15,2012,2
I'm Into You,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,15,2012,3
Waiting for Tonight,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,15,2012,4
Goin' In,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,15,2012,5
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,15,2012,6
Jenny From the Block,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,15,2012,7
Hold It Don't Drop It,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,15,2012,8
If You Had My Love,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,15,2012,9
Until It Beats No More,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,15,2012,10
Let's Get Loud,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,15,2012,11
Papi,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,15,2012,12
On the Floor,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,15,2012,13
Dance Again,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,15,2012,14
Get Right,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,14,2012,1
Love Don't Cost a Thing,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,14,2012,2
I'm Into You,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,14,2012,3
Waiting for Tonight,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,14,2012,4
Goin' In,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,14,2012,5
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,14,2012,6
Jenny From the Block,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,14,2012,7
Hold It Don't Drop It,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,14,2012,8
If You Had My Love,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,14,2012,9
Until It Beats No More,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,14,2012,10
Let's Get Loud,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,14,2012,11
Papi,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,14,2012,12
On the Floor,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,14,2012,13
Dance Again,Jennifer Lopez,"Allphones Arena, Sydney, Australia",Dec,14,2012,14
Get Right,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,12,2012,1
Love Don't Cost a Thing,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,12,2012,2
I'm Into You,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,12,2012,3
Waiting for Tonight,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,12,2012,4
Goin' In,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,12,2012,5
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,12,2012,6
Jenny From the Block,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,12,2012,7
Hold It Don't Drop It,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,12,2012,8
If You Had My Love,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,12,2012,9
Until It Beats No More,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,12,2012,10
Let's Get Loud,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,12,2012,11
Papi,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,12,2012,12
On the Floor,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,12,2012,13
Dance Again,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,12,2012,14
Get Right,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,11,2012,1
Love Don't Cost a Thing,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,11,2012,2
I'm Into You,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,11,2012,3
Waiting for Tonight,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,11,2012,4
Goin' In,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,11,2012,5
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,11,2012,6
Jenny From the Block,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,11,2012,7
Hold It Don't Drop It,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,11,2012,8
If You Had My Love,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,11,2012,9
Until It Beats No More,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,11,2012,10
Let's Get Loud,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,11,2012,11
Papi,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,11,2012,12
On the Floor,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,11,2012,13
Dance Again,Jennifer Lopez,"Rod Laver Arena, Melbourne, Australia",Dec,11,2012,14
Get Right,Jennifer Lopez,"Adelaide Entertainment Centre, Adelaide, Australia",Dec,9,2012,1
Love Don't Cost a Thing,Jennifer Lopez,"Adelaide Entertainment Centre, Adelaide, Australia",Dec,9,2012,2
I'm Into You,Jennifer Lopez,"Adelaide Entertainment Centre, Adelaide, Australia",Dec,9,2012,3
Waiting for Tonight,Jennifer Lopez,"Adelaide Entertainment Centre, Adelaide, Australia",Dec,9,2012,4
Goin' In,Jennifer Lopez,"Adelaide Entertainment Centre, Adelaide, Australia",Dec,9,2012,5
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Adelaide Entertainment Centre, Adelaide, Australia",Dec,9,2012,6
Jenny From the Block,Jennifer Lopez,"Adelaide Entertainment Centre, Adelaide, Australia",Dec,9,2012,7
Hold It Don't Drop It,Jennifer Lopez,"Adelaide Entertainment Centre, Adelaide, Australia",Dec,9,2012,8
If You Had My Love,Jennifer Lopez,"Adelaide Entertainment Centre, Adelaide, Australia",Dec,9,2012,9
Until It Beats No More,Jennifer Lopez,"Adelaide Entertainment Centre, Adelaide, Australia",Dec,9,2012,10
Let's Get Loud,Jennifer Lopez,"Adelaide Entertainment Centre, Adelaide, Australia",Dec,9,2012,11
Papi,Jennifer Lopez,"Adelaide Entertainment Centre, Adelaide, Australia",Dec,9,2012,12
On the Floor,Jennifer Lopez,"Adelaide Entertainment Centre, Adelaide, Australia",Dec,9,2012,13
Dance Again,Jennifer Lopez,"Adelaide Entertainment Centre, Adelaide, Australia",Dec,9,2012,14
Get Right,Jennifer Lopez,"Perth Arena, Perth, Australia",Dec,6,2012,1
Love Don't Cost a Thing,Jennifer Lopez,"Perth Arena, Perth, Australia",Dec,6,2012,2
I'm Into You,Jennifer Lopez,"Perth Arena, Perth, Australia",Dec,6,2012,3
Waiting for Tonight,Jennifer Lopez,"Perth Arena, Perth, Australia",Dec,6,2012,4
Goin' In,Jennifer Lopez,"Perth Arena, Perth, Australia",Dec,6,2012,5
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Perth Arena, Perth, Australia",Dec,6,2012,6
Jenny From the Block,Jennifer Lopez,"Perth Arena, Perth, Australia",Dec,6,2012,7
Hold It Don't Drop It,Jennifer Lopez,"Perth Arena, Perth, Australia",Dec,6,2012,8
If You Had My Love,Jennifer Lopez,"Perth Arena, Perth, Australia",Dec,6,2012,9
Until It Beats No More,Jennifer Lopez,"Perth Arena, Perth, Australia",Dec,6,2012,10
Let's Get Loud,Jennifer Lopez,"Perth Arena, Perth, Australia",Dec,6,2012,11
Papi,Jennifer Lopez,"Perth Arena, Perth, Australia",Dec,6,2012,12
